gbifID,institutionCode,collectionCode,basisOfRecord,eventDate,year,month,day,decimalLatitude,decimalLongitude,kingdom,phylum,class,order,family,genus,species,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Name,level2Name,iucnRedListCategory
2832363490,,Observations,HUMAN_OBSERVATION,4/1/13,2013,4,1,6.439793,3.535424,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus mona,AFRICA,EUROPE,NGA,Nigeria,Lagos,Eti-Osa,NT
2823348225,iNaturalist,Observations,HUMAN_OBSERVATION,2020-07-19T14:44,2020,7,19,9.881288,8.975689,Animalia,Chordata,Mammalia,Erinaceomorpha,Erinaceidae,Atelerix,Atelerix albiventris,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Jos East,LC
2626666667,iNaturalist,Observations,HUMAN_OBSERVATION,5/13/20,2020,5,13,11.92701,8.505671,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Epomophorus,Epomophorus gambianus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kano,Tarauni,LC
2626433239,iNaturalist,Observations,HUMAN_OBSERVATION,2007-10-05T10:17,2007,10,5,9.854258,10.303018,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Papio,Papio anubis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,LC
2626130896,iNaturalist,Observations,HUMAN_OBSERVATION,2009-09-12T20:24,2009,9,12,6.438404,3.53579,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus mona,AFRICA,NORTH_AMERICA,NGA,Nigeria,Lagos,Eti-Osa,NT
2620208431,iNaturalist,Observations,HUMAN_OBSERVATION,2008-07-16T09:30,2008,7,16,9.934848,10.238815,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Alcelaphus,Alcelaphus buselaphus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,VU
2620199783,iNaturalist,Observations,HUMAN_OBSERVATION,2007-09-13T06:18,2007,9,13,6.858888,4.337566,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercocebus,Cercocebus torquatus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Ogun,Ijebu East,EN
2620161822,iNaturalist,Observations,HUMAN_OBSERVATION,2007-10-12T11:58,2007,10,12,9.87713,8.97957,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Chlorocebus,Chlorocebus tantalus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Jos East,LC
2620131070,iNaturalist,Observations,HUMAN_OBSERVATION,2008-07-16T05:32,2008,7,16,9.854258,10.303018,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,Tragelaphus scriptus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,LC
2620088337,iNaturalist,Observations,HUMAN_OBSERVATION,2009-02-13T18:55,2009,2,13,5.463981,5.634799,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Eidolon,Eidolon helvum,AFRICA,NORTH_AMERICA,NGA,Nigeria,Delta,Warri South-West,NT
2620057098,iNaturalist,Observations,HUMAN_OBSERVATION,2007-09-13T05:46,2007,9,13,6.85831,4.356513,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,Tragelaphus scriptus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Ogun,Ijebu East,LC
2597984901,NHMUK,PAL,FOSSIL_SPECIMEN,,,,,7.45,5.13,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,AFRICA,EUROPE,NGA,Nigeria,Ekiti,Ikere,NE
2596421317,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-11T06:51:06,2020,3,11,9.75454,10.50975,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,Tragelaphus scriptus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,LC
2596311524,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-13T10:07:22,2020,3,13,10.652398,9.66058,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Connochaetes,Connochaetes taurinus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Ganjuwa,
2596266251,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-12T07:46:27,2020,3,12,9.854258,10.303018,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Papio,Papio anubis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,LC
2596258287,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-09T19:13:50,2020,3,9,9.828065,10.259433,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,Kobus ellipsiprymnus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,NT
2596249306,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-10T07:08:01,2020,3,10,9.872435,10.323707,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Alcelaphus,Alcelaphus buselaphus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,VU
2596248276,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-09T16:53:52,2020,3,9,9.981518,10.202487,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Alcelaphus,Alcelaphus buselaphus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,VU
2596247386,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-10T06:58:42,2020,3,10,9.724087,10.5384,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,Kobus ellipsiprymnus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,NT
2596237285,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-12T08:01:33,2020,3,12,9.854258,10.303018,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Phacochoerus,Phacochoerus africanus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,
2596101183,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-10T07:49:52,2020,3,10,9.854258,10.303018,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,Tragelaphus scriptus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,LC
2596091191,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-13T09:57,2020,3,13,10.652398,9.66058,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Taurotragus,Taurotragus oryx,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Ganjuwa,LC
2596071357,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-13T10:04:07,2020,3,13,10.661745,9.660111,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus quagga,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Ganjuwa,NT
2596064332,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-13T09:58:49,2020,3,13,10.757022,9.664897,Animalia,Chordata,Mammalia,Artiodactyla,Giraffidae,Giraffa,Giraffa camelopardalis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Ganjuwa,VU
2596063192,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-10T16:10:32,2020,3,10,9.854258,10.303018,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Papio,Papio anubis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,LC
2596053165,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-11T14:05:02,2020,3,11,9.854258,10.303018,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Phacochoerus,Phacochoerus africanus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,
2596043221,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-11T11:58:12,2020,3,11,9.80818,10.317634,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,Kobus ellipsiprymnus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,NT
2596043211,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-10T12:27:07,2020,3,10,9.854258,10.303018,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Erythrocebus,Erythrocebus patas,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,NT
2580281168,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-11T12:59:45,2020,3,11,9.854258,10.303018,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Chlorocebus,Chlorocebus tantalus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,LC
2580245559,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-11T07:27:46,2020,3,11,9.854258,10.303018,Animalia,Chordata,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,LC
2580115348,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-11T11:12:28,2020,3,11,9.854258,10.303018,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Hippotragus,Hippotragus equinus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,
2579359241,iNaturalist,Observations,HUMAN_OBSERVATION,2020-03-08T19:12:57,2020,3,8,9.868961,8.890268,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Eidolon,Eidolon helvum,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Jos North,NT
2579317096,iNaturalist,Observations,HUMAN_OBSERVATION,2018-07-15T02:49:25Z,2018,7,15,7.977259,3.307122,Animalia,Chordata,Mammalia,Primates,Hominidae,Pan,Pan troglodytes,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Kajola,EN
2576458181,iNaturalist,Observations,HUMAN_OBSERVATION,2017-05-22T11:36,2017,5,22,7.751444,4.550604,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus mona,AFRICA,NORTH_AMERICA,NGA,Nigeria,Osun,Osogbo,NT
2576422440,iNaturalist,Observations,HUMAN_OBSERVATION,2020-02-27T16:46:47,2020,2,27,9.140899,4.808279,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Chlorocebus,Chlorocebus tantalus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Mokwa,LC
2574310800,iNaturalist,Observations,HUMAN_OBSERVATION,2020-02-01T19:00:30,2020,2,1,7.57589,4.434105,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Eidolon,Eidolon helvum,AFRICA,NORTH_AMERICA,NGA,Nigeria,Osun,Aiyedade,NT
2574020636,iNaturalist,Observations,HUMAN_OBSERVATION,2020-02-01T09:37:12,2020,2,1,7.552053,4.403249,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Eidolon,Eidolon helvum,AFRICA,NORTH_AMERICA,NGA,Nigeria,Osun,Aiyedade,NT
2557737357,iNaturalist,Observations,HUMAN_OBSERVATION,2020-01-02T15:21:12,2020,1,2,6.679662,9.235961,Animalia,Chordata,Mammalia,Rodentia,Thryonomyidae,Thryonomys,Thryonomys swinderianus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Cross River,Obanliku,LC
2550047894,iNaturalist,Observations,HUMAN_OBSERVATION,2019-12-30T10:05:03,2019,12,30,6.714278,9.23378,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Erythrocebus,Erythrocebus patas,AFRICA,NORTH_AMERICA,NGA,Nigeria,Benue,Kwande,NT
2540754660,iNaturalist,Observations,HUMAN_OBSERVATION,2019-12-19T07:18,2019,12,19,9.887772,8.849831,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Chlorocebus,Chlorocebus tantalus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Jos North,LC
2529379783,iNaturalist,Observations,HUMAN_OBSERVATION,2005-03-06T17:05,2005,3,6,9.988858,10.409478,Animalia,Chordata,Mammalia,Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,EN
2529304602,iNaturalist,Observations,HUMAN_OBSERVATION,2005-03-08T17:24,2005,3,8,9.889045,10.402149,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,
2529294807,iNaturalist,Observations,HUMAN_OBSERVATION,2005-03-08T05:35,2005,3,8,9.829903,10.500772,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Papio,Papio anubis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,LC
2529285532,iNaturalist,Observations,HUMAN_OBSERVATION,2005-03-06T15:35,2005,3,6,9.902286,10.395601,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,Kobus ellipsiprymnus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,NT
2529267799,iNaturalist,Observations,HUMAN_OBSERVATION,2005-03-08T20:36,2005,3,8,9.90049,10.240335,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,Kobus ellipsiprymnus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,NT
2465356602,iNaturalist,Observations,HUMAN_OBSERVATION,2019-11-28T07:48,2019,11,28,7.872966,4.304425,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Chlorocebus,Chlorocebus tantalus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Osun,Ejigbo,LC
2465304948,iNaturalist,Observations,HUMAN_OBSERVATION,2019-04-30T06:37,2019,4,30,9.890662,8.857242,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Chlorocebus,Chlorocebus tantalus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Jos North,LC
2465205957,iNaturalist,Observations,HUMAN_OBSERVATION,2019-11-17T13:01:51,2019,11,17,6.440876,3.534098,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus mona,AFRICA,NORTH_AMERICA,NGA,Nigeria,Lagos,Eti-Osa,NT
2465039848,LEA,Faune du Bénin,HUMAN_OBSERVATION,2002,2002,,,6.65,2.8,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Mops,Mops condylurus,AFRICA,AFRICA,NGA,Nigeria,Ogun,Ipokia,LC
2460117528,iNaturalist,Observations,HUMAN_OBSERVATION,2019-05-07T20:17:57,2019,5,7,6.756875,4.353399,Animalia,Chordata,Mammalia,Rodentia,Anomaluridae,Zenkerella,Zenkerella insignis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Ogun,Ijebu East,LC
2451719110,iNaturalist,Observations,HUMAN_OBSERVATION,2019-11-03T07:59:45,2019,11,3,6.591946,3.948594,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus mona,AFRICA,NORTH_AMERICA,NGA,Nigeria,Lagos,Epe,NT
2445160450,iNaturalist,Observations,HUMAN_OBSERVATION,2019-07-01T17:49,2019,7,1,9.9247,10.368576,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Alcelaphus,Alcelaphus buselaphus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,VU
2445135552,iNaturalist,Observations,HUMAN_OBSERVATION,2019-06-23T17:25,2019,6,23,9.968851,4.147339,Animalia,Chordata,Mammalia,Chiroptera,Megadermatidae,Lavia,Lavia frons,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
2445042303,iNaturalist,Observations,HUMAN_OBSERVATION,2019-06-23T08:43,2019,6,23,9.968851,4.147339,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Papio,Papio anubis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
2445017099,iNaturalist,Observations,HUMAN_OBSERVATION,2019-06-22T17:06,2019,6,22,9.968851,4.147339,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Chlorocebus,Chlorocebus tantalus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
2445002693,iNaturalist,Observations,HUMAN_OBSERVATION,2019-07-03T06:45,2019,7,3,9.864593,10.287557,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Phacochoerus,Phacochoerus africanus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,
2444982617,iNaturalist,Observations,HUMAN_OBSERVATION,2019-07-01T17:56,2019,7,1,9.858896,10.235781,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,Kobus ellipsiprymnus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Bauchi,Alkaleri,NT
2444966258,iNaturalist,Observations,HUMAN_OBSERVATION,2019-06-23T17:15,2019,6,23,10.018476,4.389637,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,Kobus kob,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,VU
2423585749,REV Développement,ACDD_PENDJ_2016,HUMAN_OBSERVATION,2/12/15,2015,2,12,9.849058,3.423534,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,Kobus kob,AFRICA,AFRICA,NGA,Nigeria,Kwara,Baruten,LC
2412501022,MNHN,ZM,PRESERVED_SPECIMEN,2005,2005,,,7.77,4.36,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lophuromys,Lophuromys sikapusi,AFRICA,EUROPE,NGA,Nigeria,Osun,Ejigbo,LC
2412501011,MNHN,ZM,PRESERVED_SPECIMEN,2005,2005,,,7.77,4.36,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lophuromys,Lophuromys sikapusi,AFRICA,EUROPE,NGA,Nigeria,Osun,Ejigbo,LC
2412500998,MNHN,ZM,PRESERVED_SPECIMEN,2005,2005,,,7.77,4.36,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lophuromys,Lophuromys sikapusi,AFRICA,EUROPE,NGA,Nigeria,Osun,Ejigbo,LC
2412500996,MNHN,ZM,PRESERVED_SPECIMEN,2005,2005,,,7.77,4.36,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lophuromys,Lophuromys sikapusi,AFRICA,EUROPE,NGA,Nigeria,Osun,Ejigbo,LC
2412500990,MNHN,ZM,PRESERVED_SPECIMEN,2005,2005,,,7.77,4.36,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lophuromys,Lophuromys sikapusi,AFRICA,EUROPE,NGA,Nigeria,Osun,Ejigbo,LC
2412500945,MNHN,ZM,PRESERVED_SPECIMEN,2005,2005,,,7.77,4.36,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lophuromys,Lophuromys sikapusi,AFRICA,EUROPE,NGA,Nigeria,Osun,Ejigbo,LC
2397644143,iNaturalist,Observations,HUMAN_OBSERVATION,2019-08-01T12:54:42,2019,8,1,6.438185,3.534619,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus mona,AFRICA,NORTH_AMERICA,NGA,Nigeria,Lagos,Eti-Osa,NT
2251246444,Royal Museum for Central Africa,,MATERIAL_SAMPLE,,,,,7.767,4.567,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys misonnei,AFRICA,,NGA,Nigeria,Osun,Osogbo,
2251246443,Royal Museum for Central Africa,,MATERIAL_SAMPLE,,,,,7.767,4.567,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys misonnei,AFRICA,,NGA,Nigeria,Osun,Osogbo,
2251246441,Royal Museum for Central Africa,,MATERIAL_SAMPLE,,,,,7.767,4.567,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys misonnei,AFRICA,,NGA,Nigeria,Osun,Osogbo,
2251246421,Royal Museum for Central Africa,,MATERIAL_SAMPLE,,,,,7.433,4.117,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys misonnei,AFRICA,,NGA,Nigeria,Oyo,Egbeda,
2251246156,Royal Museum for Central Africa,,MATERIAL_SAMPLE,,,,,7.767,4.567,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus pamfi,AFRICA,,NGA,Nigeria,Osun,Osogbo,
2251246155,Royal Museum for Central Africa,,MATERIAL_SAMPLE,,,,,7.767,4.567,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus pamfi,AFRICA,,NGA,Nigeria,Osun,Osogbo,
2251246154,Royal Museum for Central Africa,,MATERIAL_SAMPLE,,,,,7.767,4.567,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus pamfi,AFRICA,,NGA,Nigeria,Osun,Osogbo,
2251246153,Royal Museum for Central Africa,,MATERIAL_SAMPLE,,,,,7.433,4.117,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus pamfi,AFRICA,,NGA,Nigeria,Oyo,Egbeda,
2251246151,Royal Museum for Central Africa,,MATERIAL_SAMPLE,,,,,7.433,4.117,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus pamfi,AFRICA,,NGA,Nigeria,Oyo,Egbeda,
2251246150,Royal Museum for Central Africa,,MATERIAL_SAMPLE,,,,,7.433,4.117,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus pamfi,AFRICA,,NGA,Nigeria,Oyo,Egbeda,
2250109106,"Mined from GenBank, NCBI",,MATERIAL_SAMPLE,,,,,9.61029,8.14771,Animalia,Chordata,Mammalia,Hyracoidea,Procaviidae,Dendrohyrax,Dendrohyrax dorsalis,AFRICA,,NGA,Nigeria,Kaduna,Zangon Kataf,
2249812279,"Mined from GenBank, NCBI",,MATERIAL_SAMPLE,,,,,9.61029,8.14771,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Papio,Papio anubis,AFRICA,,NGA,Nigeria,Kaduna,Zangon Kataf,
2249809404,"Mined from GenBank, NCBI",,MATERIAL_SAMPLE,1/1/58,1958,1,1,9.61029,8.14771,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera pardus,AFRICA,,NGA,Nigeria,Kaduna,Zangon Kataf,VU
2249801568,"Mined from GenBank, NCBI",,MATERIAL_SAMPLE,,,,,9.61029,8.14771,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,AFRICA,,NGA,Nigeria,Kaduna,Zangon Kataf,
2249801405,"Mined from GenBank, NCBI",,MATERIAL_SAMPLE,,,,,9.61029,8.14771,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,AFRICA,,NGA,Nigeria,Kaduna,Zangon Kataf,
2249798007,"Mined from GenBank, NCBI",,MATERIAL_SAMPLE,,,,,9.61029,8.14771,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Chlorocebus,Chlorocebus tantalus,AFRICA,,NGA,Nigeria,Kaduna,Zangon Kataf,
2249745542,"Mined from GenBank, NCBI",,MATERIAL_SAMPLE,,,,,9.61029,8.14771,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,AFRICA,,NGA,Nigeria,Kaduna,Zangon Kataf,NE
2249744887,"Mined from GenBank, NCBI",,MATERIAL_SAMPLE,,,,,9.61029,8.14771,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,AFRICA,,NGA,Nigeria,Kaduna,Zangon Kataf,NE
2249743736,"Mined from GenBank, NCBI",,MATERIAL_SAMPLE,,,,,9.61029,8.14771,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,AFRICA,,NGA,Nigeria,Kaduna,Zangon Kataf,NE
2249728656,"Mined from GenBank, NCBI",,MATERIAL_SAMPLE,,,,,9.61029,8.14771,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,AFRICA,,NGA,Nigeria,Kaduna,Zangon Kataf,NE
2249727602,"Mined from GenBank, NCBI",,MATERIAL_SAMPLE,,,,,9.61029,8.14771,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,AFRICA,,NGA,Nigeria,Kaduna,Zangon Kataf,NE
2249727153,"Mined from GenBank, NCBI",,MATERIAL_SAMPLE,,,,,9.61029,8.14771,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,AFRICA,,NGA,Nigeria,Kaduna,Zangon Kataf,NE
2249723472,"Mined from GenBank, NCBI",,MATERIAL_SAMPLE,,,,,9.61029,8.14771,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo neanderthalensis,AFRICA,,NGA,Nigeria,Kaduna,Zangon Kataf,
2249716771,"Mined from GenBank, NCBI",,MATERIAL_SAMPLE,,,,,9.61029,8.14771,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo neanderthalensis,AFRICA,,NGA,Nigeria,Kaduna,Zangon Kataf,
2243011802,iNaturalist,Observations,HUMAN_OBSERVATION,2018-03-03T11:16,2018,3,3,7.49819,3.883939,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Crossarchus,Crossarchus platycephalus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Akinyele,LC
2242934555,iNaturalist,Observations,HUMAN_OBSERVATION,2010-12-21T22:30Z,2010,12,21,5.646835,8.280505,Animalia,Chordata,Mammalia,Primates,Galagidae,Sciurocheirus,Sciurocheirus alleni,AFRICA,NORTH_AMERICA,NGA,Nigeria,Cross River,Akamkpa,NT
2236961113,CENTRE NATIONAL DE GESTION DES RESERVES DE FAUNE (CENAGREF),,HUMAN_OBSERVATION,3/27/16,2016,3,27,11.84573,4.5819,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,,,AFRICA,AFRICA,NGA,Nigeria,Kebbi,Jega,NE
2028483266,iNaturalist,Observations,HUMAN_OBSERVATION,2019-03-17T11:52:42,2019,3,17,7.496315,3.908707,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Hypsignathus,Hypsignathus monstrosus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Akinyele,LC
2012973367,iNaturalist,Observations,HUMAN_OBSERVATION,2019-03-01T12:03:56,2019,3,1,9.884316,8.974756,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus,Scotophilus leucogaster,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Jos East,LC
2006063227,iNaturalist,Observations,HUMAN_OBSERVATION,2013-01-01T00:00,2013,1,1,9.95,9.05,Animalia,Chordata,Mammalia,Rodentia,Hystricidae,Hystrix,Hystrix cristata,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Jos East,LC
2006036937,iNaturalist,Observations,HUMAN_OBSERVATION,2012-08-27T12:44Z,2012,8,27,5.667109,8.252961,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Crossarchus,Crossarchus platycephalus,AFRICA,EUROPE,NGA,Nigeria,Cross River,Akamkpa,LC
2005391123,iNaturalist,Observations,HUMAN_OBSERVATION,2019-02-12T10:29:51,2019,2,12,9.91868,8.998114,Animalia,Chordata,Mammalia,Rodentia,Hystricidae,Hystrix,Hystrix cristata,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Jos East,LC
2005347246,iNaturalist,Observations,HUMAN_OBSERVATION,2019-02-15T22:24:20,2019,2,15,9.95,9.05,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Chlorocebus,Chlorocebus tantalus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Jos East,LC
